Offset 00037D: arquivo1 = 55 | arquivo2 = 21
Offset 00037F: arquivo1 = 96 | arquivo2 = 92
Offset 000380: arquivo1 = 3F | arquivo2 = 4D
Offset 000381: arquivo1 = B5 | arquivo2 = B1
Offset 000382: arquivo1 = D9 | arquivo2 = AC
Offset 000384: arquivo1 = D8 | arquivo2 = DC
Offset 000385: arquivo1 = B6 | arquivo2 = C3
Offset 000389: arquivo1 = 92 | arquivo2 = 96
Offset 00038A: arquivo1 = 07 | arquivo2 = 71
Offset 00038C: arquivo1 = 28 | arquivo2 = 2C
Offset 00038D: arquivo1 = 71 | arquivo2 = 07
Offset 000391: arquivo1 = 0E | arquivo2 = 0B
Offset 000394: arquivo1 = B5 | arquivo2 = B0
Offset 000399: arquivo1 = 1D | arquivo2 = 18
Offset 00039A: arquivo1 = 33 | arquivo2 = 32
Offset 00039C: arquivo1 = 9F | arquivo2 = 9A
Offset 00039D: arquivo1 = 9F | arquivo2 = 9E
Offset 0003A1: arquivo1 = 7E | arquivo2 = 7B
Offset 0003A2: arquivo1 = D5 | arquivo2 = D7
Offset 0003A4: arquivo1 = 21 | arquivo2 = 24
Offset 0003A5: arquivo1 = DE | arquivo2 = DC
Offset 0003A9: arquivo1 = 5B | arquivo2 = 5E
Offset 0003AA: arquivo1 = 73 | arquivo2 = 70
Offset 0003AC: arquivo1 = 1B | arquivo2 = 1E
Offset 0003AD: arquivo1 = B8 | arquivo2 = BB
Offset 0003B1: arquivo1 = 82 | arquivo2 = 87
Offset 0003B2: arquivo1 = B9 | arquivo2 = BD
Offset 0003B4: arquivo1 = 08 | arquivo2 = 0D
Offset 0003B5: arquivo1 = B9 | arquivo2 = BD
Offset 0003B9: arquivo1 = E1 | arquivo2 = E4
Offset 0003BA: arquivo1 = C8 | arquivo2 = CD
Offset 0003BC: arquivo1 = F0 | arquivo2 = F1
Offset 0003BD: arquivo1 = D9 | arquivo2 = AE
Offset 0003BF: arquivo1 = 53 | arquivo2 = 57
Offset 0003C0: arquivo1 = 7B | arquivo2 = 09
Offset 0003C1: arquivo1 = D6 | arquivo2 = D3
Offset 0003C2: arquivo1 = 2C | arquivo2 = 2A
Offset 0003C4: arquivo1 = A6 | arquivo2 = A7
Offset 0003C5: arquivo1 = 7E | arquivo2 = 0A
Offset 0003C7: arquivo1 = 36 | arquivo2 = 32
Offset 0003C8: arquivo1 = 9F | arquivo2 = ED
Offset 0003C9: arquivo1 = 4B | arquivo2 = 4E
Offset 0003CA: arquivo1 = BC | arquivo2 = BB
Offset 0003CC: arquivo1 = FC | arquivo2 = F9
Offset 0003CD: arquivo1 = FB | arquivo2 = FC
Offset 0003D1: arquivo1 = B4 | arquivo2 = B1
Offset 0003D2: arquivo1 = 59 | arquivo2 = 51
Offset 0003D4: arquivo1 = 2D | arquivo2 = 28
Offset 0003D5: arquivo1 = 10 | arquivo2 = 18
Offset 0003D9: arquivo1 = 36 | arquivo2 = 33
Offset 0003DA: arquivo1 = 02 | arquivo2 = 0B
Offset 0003DC: arquivo1 = C8 | arquivo2 = CD
Offset 0003DD: arquivo1 = 9B | arquivo2 = 92
Offset 0003DF: arquivo1 = AE | arquivo2 = AA
Offset 0003E0: arquivo1 = 97 | arquivo2 = 94
Offset 0003E1: arquivo1 = 1C | arquivo2 = 6B
Offset 0003E2: arquivo1 = B0 | arquivo2 = C1
Offset 0003E4: arquivo1 = 03 | arquivo2 = 06
Offset 0003E5: arquivo1 = 60 | arquivo2 = 11
Offset 0003E7: arquivo1 = B6 | arquivo2 = B2
Offset 0003E8: arquivo1 = 0C | arquivo2 = 7E
Offset 0003E9: arquivo1 = 8F | arquivo2 = 8A
Offset 0003EA: arquivo1 = 2D | arquivo2 = 5F
Offset 0003EC: arquivo1 = 73 | arquivo2 = 76
Offset 0003ED: arquivo1 = B0 | arquivo2 = C2
Offset 0003EE: arquivo1 = 88 | arquivo2 = 89
Offset 0003F1: arquivo1 = D4 | arquivo2 = D0
Offset 0003F2: arquivo1 = 6D | arquivo2 = 1E
Offset 0003F4: arquivo1 = 5C | arquivo2 = 59
Offset 0003F5: arquivo1 = 2F | arquivo2 = 5C
Offset 0003F9: arquivo1 = 6F | arquivo2 = 6A
Offset 0003FA: arquivo1 = 1A | arquivo2 = 6E
Offset 0003FC: arquivo1 = 9C | arquivo2 = 99
Offset 0003FD: arquivo1 = 55 | arquivo2 = 21
Offset 0003FE: arquivo1 = 58 | arquivo2 = 59
Offset 000401: arquivo1 = B4 | arquivo2 = B0
Offset 000402: arquivo1 = D9 | arquivo2 = AC
Offset 000404: arquivo1 = D9 | arquivo2 = DC
Offset 000405: arquivo1 = B6 | arquivo2 = C3
Offset 000406: arquivo1 = 02 | arquivo2 = 73
Offset 000408: arquivo1 = 46 | arquivo2 = 44
Offset 000409: arquivo1 = 91 | arquivo2 = 97
Offset 00040A: arquivo1 = 07 | arquivo2 = 71
Offset 00040C: arquivo1 = 29 | arquivo2 = 2C
Offset 00040D: arquivo1 = 71 | arquivo2 = 01
Offset 00040E: arquivo1 = 34 | arquivo2 = 30
Offset 000410: arquivo1 = 1D | arquivo2 = 6C
Offset 000411: arquivo1 = 07 | arquivo2 = 08
Offset 000413: arquivo1 = 9F | arquivo2 = 9E
Offset 000414: arquivo1 = B6 | arquivo2 = B3
Offset 000415: arquivo1 = B3 | arquivo2 = BB
Offset 000416: arquivo1 = 90 | arquivo2 = 98
Offset 000417: arquivo1 = CE | arquivo2 = CA
Offset 000418: arquivo1 = D6 | arquivo2 = D1
Offset 000419: arquivo1 = 6F | arquivo2 = 1B
Offset 00041A: arquivo1 = 33 | arquivo2 = 32
Offset 00041C: arquivo1 = 9C | arquivo2 = 9A
Offset 00041D: arquivo1 = 9F | arquivo2 = 9E
Offset 00041E: arquivo1 = 3A | arquivo2 = 32
Offset 000420: arquivo1 = 0F | arquivo2 = 79
Offset 000421: arquivo1 = 08 | arquivo2 = 78
Offset 000422: arquivo1 = D5 | arquivo2 = D7
Offset 000424: arquivo1 = 22 | arquivo2 = 24
Offset 000425: arquivo1 = DE | arquivo2 = DC
Offset 000429: arquivo1 = 5B | arquivo2 = 5D
Offset 00042A: arquivo1 = 73 | arquivo2 = 70
Offset 00042C: arquivo1 = 18 | arquivo2 = 1A
Offset 00042D: arquivo1 = B8 | arquivo2 = C9
Offset 00042F: arquivo1 = 35 | arquivo2 = 31
Offset 000430: arquivo1 = 76 | arquivo2 = 00
Offset 000431: arquivo1 = 8B | arquivo2 = 84
Offset 000432: arquivo1 = B9 | arquivo2 = BD
Offset 000434: arquivo1 = 0B | arquivo2 = 0D
Offset 000435: arquivo1 = B9 | arquivo2 = BD
Offset 000436: arquivo1 = AE | arquivo2 = AF
Offset 000439: arquivo1 = E0 | arquivo2 = E7
Offset 00043A: arquivo1 = C8 | arquivo2 = CD
Offset 00043C: arquivo1 = F3 | arquivo2 = F5
Offset 00043D: arquivo1 = D9 | arquivo2 = DC
Offset 00043E: arquivo1 = 59 | arquivo2 = 58
Offset 000441: arquivo1 = D7 | arquivo2 = D0
Offset 000442: arquivo1 = 2C | arquivo2 = 2A
Offset 000444: arquivo1 = A5 | arquivo2 = A3
Offset 000445: arquivo1 = 7E | arquivo2 = 79
Offset 000446: arquivo1 = 74 | arquivo2 = 70
Offset 000448: arquivo1 = EC | arquivo2 = ED
Offset 000449: arquivo1 = 4F | arquivo2 = 4D
Offset 00044A: arquivo1 = BC | arquivo2 = BB
Offset 00044B: arquivo1 = 57 | arquivo2 = 5F
Offset 00044C: arquivo1 = FF | arquivo2 = F9
Offset 00044D: arquivo1 = FB | arquivo2 = 8F
Offset 00044E: arquivo1 = 86 | arquivo2 = 82
Offset 000450: arquivo1 = 20 | arquivo2 = 52
Offset 000451: arquivo1 = B0 | arquivo2 = B2
Offset 000452: arquivo1 = 59 | arquivo2 = 51
Offset 000454: arquivo1 = 2E | arquivo2 = 28
Offset 000455: arquivo1 = 10 | arquivo2 = 19
Offset 000456: arquivo1 = FB | arquivo2 = FE
Offset 000458: arquivo1 = F2 | arquivo2 = F3
Offset 000459: arquivo1 = 33 | arquivo2 = 30
Offset 00045A: arquivo1 = 02 | arquivo2 = 0B
Offset 00045B: arquivo1 = B3 | arquivo2 = B6
Offset 00045C: arquivo1 = CB | arquivo2 = CD
Offset 00045D: arquivo1 = 9B | arquivo2 = 95
Offset 00045E: arquivo1 = BE | arquivo2 = B3
Offset 000460: arquivo1 = 93 | arquivo2 = 94
Offset 000461: arquivo1 = 66 | arquivo2 = 68
Offset 000462: arquivo1 = B0 | arquivo2 = C1
Offset 000464: arquivo1 = 00 | arquivo2 = 06
Offset 000465: arquivo1 = 60 | arquivo2 = 11
Offset 000466: arquivo1 = 6A | arquivo2 = 6D
Offset 000469: arquivo1 = 88 | arquivo2 = 89
Offset 00046A: arquivo1 = 2D | arquivo2 = 5F
Offset 00046B: arquivo1 = 68 | arquivo2 = 60
Offset 00046C: arquivo1 = 70 | arquivo2 = 75
Offset 00046D: arquivo1 = B0 | arquivo2 = C0
Offset 00046F: arquivo1 = 6F | arquivo2 = 6E
Offset 000470: arquivo1 = F1 | arquivo2 = 82
Offset 000471: arquivo1 = A7 | arquivo2 = D3
Offset 000472: arquivo1 = 6D | arquivo2 = 1E
Offset 000474: arquivo1 = 5F | arquivo2 = 58
Offset 000475: arquivo1 = 2F | arquivo2 = 2A
Offset 000476: arquivo1 = 67 | arquivo2 = 63
Offset 000477: arquivo1 = 35 | arquivo2 = 34
Offset 000478: arquivo1 = E7 | arquivo2 = 94
Offset 000479: arquivo1 = 1C | arquivo2 = 69
Offset 00047A: arquivo1 = 1A | arquivo2 = 6E
Offset 00047C: arquivo1 = 9F | arquivo2 = 99
Offset 00047D: arquivo1 = 55 | arquivo2 = 27
Offset 00047E: arquivo1 = 58 | arquivo2 = 5C
Offset 00047F: arquivo1 = 93 | arquivo2 = 92
Offset 000480: arquivo1 = 4E | arquivo2 = 4D
Offset 000481: arquivo1 = B6 | arquivo2 = B3
Offset 000482: arquivo1 = D9 | arquivo2 = AC
Offset 000484: arquivo1 = DA | arquivo2 = DC
Offset 000485: arquivo1 = B6 | arquivo2 = C3
Offset 000486: arquivo1 = 02 | arquivo2 = 05
Offset 000489: arquivo1 = 95 | arquivo2 = 94
Offset 00048A: arquivo1 = 07 | arquivo2 = 71
Offset 00048C: arquivo1 = 2A | arquivo2 = 2D
Offset 00048D: arquivo1 = 71 | arquivo2 = 0E
Offset 00048F: arquivo1 = 18 | arquivo2 = 1C
Offset 000490: arquivo1 = 6A | arquivo2 = 6C
Offset 000491: arquivo1 = 7C | arquivo2 = 09
Offset 000494: arquivo1 = B7 | arquivo2 = B1
Offset 000495: arquivo1 = B3 | arquivo2 = C5
Offset 000496: arquivo1 = 90 | arquivo2 = 94
Offset 000497: arquivo1 = CB | arquivo2 = CA
Offset 000498: arquivo1 = A7 | arquivo2 = D1
Offset 000499: arquivo1 = 6F | arquivo2 = 1A
Offset 00049A: arquivo1 = 33 | arquivo2 = 32
Offset 00049C: arquivo1 = 9D | arquivo2 = 9A
Offset 00049D: arquivo1 = 9F | arquivo2 = 98
Offset 00049E: arquivo1 = 32 | arquivo2 = 36
Offset 0004A0: arquivo1 = 7F | arquivo2 = 79
Offset 0004A1: arquivo1 = 7A | arquivo2 = 79
Offset 0004A2: arquivo1 = D5 | arquivo2 = D7
Offset 0004A4: arquivo1 = 23 | arquivo2 = 24
Offset 0004A5: arquivo1 = DE | arquivo2 = DC
Offset 0004A6: arquivo1 = 88 | arquivo2 = 8F
Offset 0004AA: arquivo1 = 73 | arquivo2 = 70
Offset 0004AC: arquivo1 = 19 | arquivo2 = 17
Offset 0004AD: arquivo1 = B8 | arquivo2 = C8
Offset 0004AE: arquivo1 = 2D | arquivo2 = 29
Offset 0004AF: arquivo1 = 42 | arquivo2 = 31
Offset 0004B0: arquivo1 = 01 | arquivo2 = 00
Offset 0004B2: arquivo1 = B9 | arquivo2 = BD
Offset 0004B4: arquivo1 = 0A | arquivo2 = 0C
Offset 0004B5: arquivo1 = B9 | arquivo2 = CB
Offset 0004B6: arquivo1 = AE | arquivo2 = AA
Offset 0004B7: arquivo1 = E1 | arquivo2 = E0
Offset 0004B8: arquivo1 = 52 | arquivo2 = 24
Offset 0004B9: arquivo1 = E7 | arquivo2 = E6
Offset 0004BA: arquivo1 = C8 | arquivo2 = CD
Offset 0004BC: arquivo1 = F2 | arquivo2 = F5
Offset 0004BD: arquivo1 = D9 | arquivo2 = DA
Offset 0004BE: arquivo1 = 59 | arquivo2 = 5D
Offset 0004C0: arquivo1 = 0F | arquivo2 = 09
Offset 0004C1: arquivo1 = D2 | arquivo2 = D1
Offset 0004C2: arquivo1 = 2C | arquivo2 = 2A
Offset 0004C4: arquivo1 = A4 | arquivo2 = A3
Offset 0004C5: arquivo1 = 7E | arquivo2 = 78
Offset 0004C6: arquivo1 = 74 | arquivo2 = 73
Offset 0004CA: arquivo1 = BC | arquivo2 = BB
Offset 0004CB: arquivo1 = 57 | arquivo2 = 55
Offset 0004CC: arquivo1 = FE | arquivo2 = 8C
Offset 0004CD: arquivo1 = FB | arquivo2 = 89
Offset 0004CE: arquivo1 = 85 | arquivo2 = 86
Offset 0004CF: arquivo1 = 67 | arquivo2 = 66
Offset 0004D0: arquivo1 = 50 | arquivo2 = 52
Offset 0004D1: arquivo1 = B6 | arquivo2 = B3
Offset 0004D2: arquivo1 = 59 | arquivo2 = 51
Offset 0004D4: arquivo1 = 2F | arquivo2 = 29
Offset 0004D5: arquivo1 = 10 | arquivo2 = 6E
Offset 0004D6: arquivo1 = FB | arquivo2 = FF
Offset 0004D7: arquivo1 = 8F | arquivo2 = 8D
Offset 0004D9: arquivo1 = 47 | arquivo2 = 31
Offset 0004DA: arquivo1 = 02 | arquivo2 = 0B
Offset 0004DC: arquivo1 = CA | arquivo2 = CD
Offset 0004DD: arquivo1 = 9B | arquivo2 = 94
Offset 0004DE: arquivo1 = BB | arquivo2 = BF
Offset 0004E0: arquivo1 = 91 | arquivo2 = 94
Offset 0004E1: arquivo1 = 6B | arquivo2 = 69
Offset 0004E2: arquivo1 = B0 | arquivo2 = C1
Offset 0004E4: arquivo1 = 01 | arquivo2 = 06
Offset 0004E5: arquivo1 = 60 | arquivo2 = 11
Offset 0004E6: arquivo1 = 6A | arquivo2 = 6D
Offset 0004EA: arquivo1 = 2D | arquivo2 = 5F
Offset 0004EB: arquivo1 = 68 | arquivo2 = 6C
Offset 0004EC: arquivo1 = 71 | arquivo2 = 03
Offset 0004ED: arquivo1 = B0 | arquivo2 = C0
Offset 0004EE: arquivo1 = 8C | arquivo2 = 88
Offset 0004EF: arquivo1 = 1B | arquivo2 = 6E
Offset 0004F0: arquivo1 = 80 | arquivo2 = 82
Offset 0004F1: arquivo1 = D5 | arquivo2 = D2
Offset 0004F2: arquivo1 = 6D | arquivo2 = 1E
Offset 0004F4: arquivo1 = 5E | arquivo2 = 58
Offset 0004F5: arquivo1 = 2F | arquivo2 = 2A
Offset 0004F6: arquivo1 = 67 | arquivo2 = 63
Offset 0004F7: arquivo1 = 35 | arquivo2 = 34
Offset 0004F8: arquivo1 = E2 | arquivo2 = 94
Offset 0004F9: arquivo1 = 6B | arquivo2 = 68
Offset 0004FA: arquivo1 = 1A | arquivo2 = 6E
Offset 0004FC: arquivo1 = 9E | arquivo2 = 99
Offset 0004FD: arquivo1 = 55 | arquivo2 = 27
Offset 0004FE: arquivo1 = 58 | arquivo2 = 5C
Offset 000500: arquivo1 = 4B | arquivo2 = 4D
Offset 000501: arquivo1 = B1 | arquivo2 = B2
Offset 000502: arquivo1 = D9 | arquivo2 = AC
Offset 000504: arquivo1 = DB | arquivo2 = DC
Offset 000505: arquivo1 = B6 | arquivo2 = C3
Offset 000509: arquivo1 = 92 | arquivo2 = 95
Offset 00050A: arquivo1 = 07 | arquivo2 = 71
Offset 00050C: arquivo1 = 2B | arquivo2 = 2C
Offset 00050D: arquivo1 = 71 | arquivo2 = 07
Offset 000511: arquivo1 = 0E | arquivo2 = 06
Offset 000514: arquivo1 = B8 | arquivo2 = B0
Offset 000516: arquivo1 = 90 | arquivo2 = 91
Offset 000519: arquivo1 = 1C | arquivo2 = 15
Offset 00051A: arquivo1 = 33 | arquivo2 = 32
Offset 00051C: arquivo1 = 92 | arquivo2 = 9A
Offset 00051D: arquivo1 = 9F | arquivo2 = 9B
Offset 000520: arquivo1 = 7C | arquivo2 = 79
Offset 000521: arquivo1 = 7E | arquivo2 = 76
Offset 000522: arquivo1 = D5 | arquivo2 = D7
Offset 000524: arquivo1 = 2C | arquivo2 = 24
Offset 000525: arquivo1 = DE | arquivo2 = D4
Offset 000528: arquivo1 = 86 | arquivo2 = 8E
Offset 000529: arquivo1 = 5B | arquivo2 = 53
Offset 00052A: arquivo1 = 73 | arquivo2 = 70
Offset 00052C: arquivo1 = 16 | arquivo2 = 1E
Offset 00052D: arquivo1 = B8 | arquivo2 = BB
Offset 00052E: arquivo1 = 2D | arquivo2 = 2E
Offset 000531: arquivo1 = 81 | arquivo2 = 8A
Offset 000532: arquivo1 = B9 | arquivo2 = BD
Offset 000534: arquivo1 = 05 | arquivo2 = 0D
Offset 000535: arquivo1 = B9 | arquivo2 = BD
Offset 000536: arquivo1 = AE | arquivo2 = AC
Offset 000539: arquivo1 = E3 | arquivo2 = E9
Offset 00053A: arquivo1 = C8 | arquivo2 = CD
Offset 00053C: arquivo1 = FD | arquivo2 = F5
Offset 00053D: arquivo1 = D9 | arquivo2 = DC
Offset 000541: arquivo1 = D6 | arquivo2 = DE
Offset 000542: arquivo1 = 2C | arquivo2 = 2A
Offset 000544: arquivo1 = AB | arquivo2 = A3
Offset 000545: arquivo1 = 7E | arquivo2 = 78
Offset 000549: arquivo1 = 4B | arquivo2 = 43
Offset 00054A: arquivo1 = BC | arquivo2 = BB
Offset 00054C: arquivo1 = F1 | arquivo2 = F9
Offset 00054D: arquivo1 = FB | arquivo2 = FC
Offset 00054E: arquivo1 = 86 | arquivo2 = 87
Offset 000551: arquivo1 = B5 | arquivo2 = BC
Offset 000552: arquivo1 = 59 | arquivo2 = 51
Offset 000554: arquivo1 = 20 | arquivo2 = 28
Offset 000555: arquivo1 = 10 | arquivo2 = 18
Offset 000556: arquivo1 = FB | arquivo2 = FA
Offset 000559: arquivo1 = 37 | arquivo2 = 3E
Offset 00055A: arquivo1 = 02 | arquivo2 = 0B
Offset 00055C: arquivo1 = C5 | arquivo2 = CD
Offset 00055D: arquivo1 = 9B | arquivo2 = 94
Offset 00055E: arquivo1 = BB | arquivo2 = BF
Offset 000560: arquivo1 = 92 | arquivo2 = 94
Offset 000561: arquivo1 = 6A | arquivo2 = 66
Offset 000562: arquivo1 = B0 | arquivo2 = C1
Offset 000564: arquivo1 = 0E | arquivo2 = 06
Offset 000565: arquivo1 = 60 | arquivo2 = 11
Offset 000569: arquivo1 = 8F | arquivo2 = 87
Offset 00056A: arquivo1 = 2D | arquivo2 = 5F
Offset 00056C: arquivo1 = 7E | arquivo2 = 76
Offset 00056D: arquivo1 = B0 | arquivo2 = C2
Offset 000571: arquivo1 = D5 | arquivo2 = DD
Offset 000572: arquivo1 = 6D | arquivo2 = 1E
Offset 000574: arquivo1 = 51 | arquivo2 = 59
Offset 000575: arquivo1 = 2F | arquivo2 = 5C
Offset 000579: arquivo1 = 6F | arquivo2 = 67
Offset 00057A: arquivo1 = 1A | arquivo2 = 6E
Offset 00057C: arquivo1 = 91 | arquivo2 = 99
Offset 00057D: arquivo1 = 55 | arquivo2 = 21
Offset 000581: arquivo1 = B5 | arquivo2 = BD
Offset 000582: arquivo1 = D9 | arquivo2 = AC
Offset 000584: arquivo1 = D4 | arquivo2 = DC
Offset 000585: arquivo1 = B6 | arquivo2 = C3
Offset 000589: arquivo1 = 92 | arquivo2 = 9A
Offset 00058A: arquivo1 = 07 | arquivo2 = 71
Offset 00058C: arquivo1 = 24 | arquivo2 = 2C
Offset 00058D: arquivo1 = 71 | arquivo2 = 07
Offset 000591: arquivo1 = 0E | arquivo2 = 07
Offset 000594: arquivo1 = B9 | arquivo2 = B0
Offset 000599: arquivo1 = 1D | arquivo2 = 14
Offset 00059A: arquivo1 = 33 | arquivo2 = 32
Offset 00059C: arquivo1 = 93 | arquivo2 = 9A
Offset 00059D: arquivo1 = 9F | arquivo2 = 9E
Offset 0005A1: arquivo1 = 7E | arquivo2 = 77
Offset 0005A2: arquivo1 = D5 | arquivo2 = D7
Offset 0005A4: arquivo1 = 2D | arquivo2 = 24
Offset 0005A5: arquivo1 = DE | arquivo2 = DC
Offset 0005A9: arquivo1 = 5B | arquivo2 = 52
Offset 0005AA: arquivo1 = 73 | arquivo2 = 70
Offset 0005AC: arquivo1 = 17 | arquivo2 = 1A
Offset 0005AD: arquivo1 = B8 | arquivo2 = C9
Offset 0005AF: arquivo1 = 35 | arquivo2 = 31
Offset 0005B0: arquivo1 = 72 | arquivo2 = 00
Offset 0005B1: arquivo1 = 82 | arquivo2 = 8B
Offset 0005B2: arquivo1 = B9 | arquivo2 = BD
Offset 0005B4: arquivo1 = 04 | arquivo2 = 09
Offset 0005B5: arquivo1 = B9 | arquivo2 = CF
Offset 0005B7: arquivo1 = E4 | arquivo2 = E0
Offset 0005B8: arquivo1 = 56 | arquivo2 = 24
Offset 0005B9: arquivo1 = E1 | arquivo2 = E8
Offset 0005BA: arquivo1 = C8 | arquivo2 = CD
Offset 0005BC: arquivo1 = FC | arquivo2 = F5
Offset 0005BD: arquivo1 = D9 | arquivo2 = DC
Offset 0005C1: arquivo1 = D6 | arquivo2 = DF
Offset 0005C2: arquivo1 = 2C | arquivo2 = 2A
Offset 0005C4: arquivo1 = AA | arquivo2 = A3
Offset 0005C5: arquivo1 = 7E | arquivo2 = 78
Offset 0005C9: arquivo1 = 4B | arquivo2 = 42
Offset 0005CA: arquivo1 = BC | arquivo2 = BB
Offset 0005CC: arquivo1 = F0 | arquivo2 = F9
Offset 0005CD: arquivo1 = FB | arquivo2 = FC
Offset 0005D1: arquivo1 = B4 | arquivo2 = BD
Offset 0005D2: arquivo1 = 59 | arquivo2 = 51
Offset 0005D4: arquivo1 = 21 | arquivo2 = 28
Offset 0005D5: arquivo1 = 10 | arquivo2 = 18
Offset 0005D9: arquivo1 = 36 | arquivo2 = 3F
Offset 0005DA: arquivo1 = 02 | arquivo2 = 0B
Offset 0005DC: arquivo1 = C4 | arquivo2 = CD
Offset 0005DD: arquivo1 = 9B | arquivo2 = 92
Offset 0005DE: arquivo1 = BB | arquivo2 = BA
Offset 0005E1: arquivo1 = 6F | arquivo2 = 67
Offset 0005E2: arquivo1 = B0 | arquivo2 = C1
Offset 0005E4: arquivo1 = 0F | arquivo2 = 06
Offset 0005E5: arquivo1 = 60 | arquivo2 = 11
Offset 0005E9: arquivo1 = 8F | arquivo2 = 86
Offset 0005EA: arquivo1 = 2D | arquivo2 = 5F
Offset 0005EC: arquivo1 = 7F | arquivo2 = 76
Offset 0005ED: arquivo1 = B0 | arquivo2 = C2
Offset 0005EE: arquivo1 = 88 | arquivo2 = 89
Offset 0005F1: arquivo1 = D4 | arquivo2 = DC
Offset 0005F2: arquivo1 = 6D | arquivo2 = 1E
Offset 0005F4: arquivo1 = 50 | arquivo2 = 59
Offset 0005F5: arquivo1 = 2F | arquivo2 = 5C
Offset 0005F6: arquivo1 = 67 | arquivo2 = 16
Offset 0005F9: arquivo1 = 1E | arquivo2 = 66
Offset 0005FA: arquivo1 = 1A | arquivo2 = 6E
Offset 0005FC: arquivo1 = 90 | arquivo2 = 99
Offset 0005FD: arquivo1 = 55 | arquivo2 = 27
Offset 0005FE: arquivo1 = 58 | arquivo2 = 5C
Offset 000600: arquivo1 = 4B | arquivo2 = 4D
Offset 000601: arquivo1 = B1 | arquivo2 = BC
Offset 000602: arquivo1 = D9 | arquivo2 = AC
Offset 000603: arquivo1 = 37 | arquivo2 = 36
Offset 000604: arquivo1 = D5 | arquivo2 = DF
Offset 000605: arquivo1 = B6 | arquivo2 = CB
Offset 000606: arquivo1 = 03 | arquivo2 = 0A
Offset 000607: arquivo1 = 8A | arquivo2 = 89
Offset 000608: arquivo1 = 4C | arquivo2 = 44
Offset 000609: arquivo1 = 9A | arquivo2 = 9B
Offset 00060A: arquivo1 = 07 | arquivo2 = 71
Offset 00060C: arquivo1 = 25 | arquivo2 = 2C
Offset 00060D: arquivo1 = 71 | arquivo2 = 07
Offset 000611: arquivo1 = 0E | arquivo2 = 7F
Offset 000614: arquivo1 = C1 | arquivo2 = B0
Offset 000619: arquivo1 = 1D | arquivo2 = 6C
Offset 00061A: arquivo1 = 33 | arquivo2 = 32
Offset 00061C: arquivo1 = EB | arquivo2 = 9E
Offset 00061D: arquivo1 = 9F | arquivo2 = EC
Offset 00061F: arquivo1 = BB | arquivo2 = BF
Offset 000620: arquivo1 = 0B | arquivo2 = 79
Offset 000621: arquivo1 = 7E | arquivo2 = 0F
Offset 000622: arquivo1 = D5 | arquivo2 = D7
Offset 000624: arquivo1 = 55 | arquivo2 = 24
Offset 000625: arquivo1 = DE | arquivo2 = DC
Offset 000626: arquivo1 = 88 | arquivo2 = 89
Offset 000629: arquivo1 = 5A | arquivo2 = 2A
Offset 00062A: arquivo1 = 73 | arquivo2 = 70
Offset 00062C: arquivo1 = 6F | arquivo2 = 1E
Offset 00062D: arquivo1 = B8 | arquivo2 = BB
Offset 00062E: arquivo1 = 2D | arquivo2 = 2C
Offset 000631: arquivo1 = 83 | arquivo2 = F3
Offset 000632: arquivo1 = B9 | arquivo2 = BD
Offset 000634: arquivo1 = 7C | arquivo2 = 0D
Offset 000635: arquivo1 = B9 | arquivo2 = BC
Offset 000636: arquivo1 = AE | arquivo2 = AA
Offset 000638: arquivo1 = 25 | arquivo2 = 24
Offset 000639: arquivo1 = E5 | arquivo2 = 90
Offset 00063A: arquivo1 = C8 | arquivo2 = CD
Offset 00063B: arquivo1 = 58 | arquivo2 = 50
Offset 00063C: arquivo1 = 84 | arquivo2 = F5
Offset 00063D: arquivo1 = D9 | arquivo2 = AF
Offset 00063E: arquivo1 = 51 | arquivo2 = 5D
Offset 000640: arquivo1 = 7A | arquivo2 = 09
Offset 000641: arquivo1 = D2 | arquivo2 = A7
Offset 000642: arquivo1 = 2C | arquivo2 = 2A
Offset 000644: arquivo1 = D2 | arquivo2 = A3
Offset 000645: arquivo1 = 7E | arquivo2 = 79
Offset 000646: arquivo1 = 74 | arquivo2 = 71
Offset 000648: arquivo1 = EC | arquivo2 = ED
Offset 000649: arquivo1 = 4E | arquivo2 = 3A
Offset 00064A: arquivo1 = BC | arquivo2 = BB
Offset 00064B: arquivo1 = 57 | arquivo2 = 52
Offset 00064C: arquivo1 = 88 | arquivo2 = F9
Offset 00064E: arquivo1 = 83 | arquivo2 = 8E
Offset 000650: arquivo1 = 55 | arquivo2 = 52
Offset 000651: arquivo1 = BC | arquivo2 = C5
Offset 000652: arquivo1 = 59 | arquivo2 = 51
Offset 000654: arquivo1 = 59 | arquivo2 = 28
Offset 000655: arquivo1 = 10 | arquivo2 = 18
Offset 000656: arquivo1 = FB | arquivo2 = FC
Offset 000659: arquivo1 = 31 | arquivo2 = 47
Offset 00065A: arquivo1 = 02 | arquivo2 = 0B
Offset 00065B: arquivo1 = B3 | arquivo2 = BB
Offset 00065C: arquivo1 = BC | arquivo2 = CE
Offset 00065D: arquivo1 = 9B | arquivo2 = 90
Offset 00065E: arquivo1 = B3 | arquivo2 = BB
Offset 00065F: arquivo1 = A9 | arquivo2 = AA
Offset 000660: arquivo1 = 96 | arquivo2 = 94
Offset 000661: arquivo1 = 6E | arquivo2 = 1F
Offset 000662: arquivo1 = B0 | arquivo2 = C1
Offset 000664: arquivo1 = 77 | arquivo2 = 07
